query_id,target_id,variant,target_rank,target_rank_change_vs_full,embedding_cosine_to_full,top5_overlap_with_full,top1_id
B004VSEBNY,B00842GUDM,full,83.0,0.0,1.0000001192092896,5,B00A758348
B004VSEBNY,B00842GUDM,shuffled,5813.0,5730.0,0.09823311865329742,0,B004ZIJQVM
B004VSEBNY,B00842GUDM,uniform,5471.0,5388.0,0.30879005789756775,0,B00AZ8J3CS
B0081ME1GI,B006TG7D2M,full,320.0,0.0,1.0000001192092896,5,B0037LPUV8
B0081ME1GI,B006TG7D2M,shuffled,105.0,-215.0,0.372320294380188,0,B00468PEQC
B0081ME1GI,B006TG7D2M,uniform,2838.0,2518.0,0.7802573442459106,0,B00916YLW2
B008YCX5DK,B0062UBOOS,full,4151.0,0.0,1.0,5,B00DBB2DRI
B008YCX5DK,B0062UBOOS,shuffled,3960.0,-191.0,0.40770235657691956,0,B000TMDSOY
B008YCX5DK,B0062UBOOS,uniform,5079.0,928.0,0.3126434087753296,0,B0002NZ0J6
B000BPUVQC,B0091RIIRA,full,61.0,0.0,1.0000001192092896,5,B006405WPI
B000BPUVQC,B0091RIIRA,shuffled,211.0,150.0,0.3908297121524811,0,B006RI31XW
B000BPUVQC,B0091RIIRA,uniform,70.0,9.0,0.23041504621505737,0,B000BQ0A4E
B003JY6WY2,B0076F7NF2,full,155.0,0.0,1.000000238418579,5,B003ICY3OQ
B003JY6WY2,B0076F7NF2,shuffled,338.0,183.0,0.32486215233802795,0,B0046ICFPU
B003JY6WY2,B0076F7NF2,uniform,150.0,-5.0,0.4236508011817932,0,B006Y2I7H6
B007ENCGTY,B008AL4EXK,full,3990.0,0.0,0.9999999403953552,5,B009OMU5V4
B007ENCGTY,B008AL4EXK,shuffled,4199.0,209.0,0.045425835996866226,0,B001761XAM
B007ENCGTY,B008AL4EXK,uniform,4394.0,404.0,0.7726984620094299,1,B00B31W2TC
B006RI34ZC,B004LOHEEQ,full,6.0,0.0,1.0000001192092896,5,B00699EPO8
B006RI34ZC,B004LOHEEQ,shuffled,3616.0,3610.0,0.11341813951730728,0,B00CLWETHU
B006RI34ZC,B004LOHEEQ,uniform,326.0,320.0,0.7115016579627991,0,B000JM3A1A
B0067F9J1I,B000LQU2XS,full,1374.0,0.0,1.0000001192092896,5,B003AKZH5K
B0067F9J1I,B000LQU2XS,shuffled,5470.0,4096.0,0.14772571623325348,0,B005OCBIX2
B0067F9J1I,B000LQU2XS,uniform,6054.0,4680.0,0.41087818145751953,0,B008OUBLWO
B005CQAIYK,B001B14HE2,full,150.0,0.0,1.000000238418579,5,B000BZGDDM
B005CQAIYK,B001B14HE2,shuffled,4514.0,4364.0,-0.006231527775526047,0,B00A7DWRC4
B005CQAIYK,B001B14HE2,uniform,475.0,325.0,0.3498334288597107,0,B004YVPPLA
B008MAIJBM,B008Y7GGGI,full,1882.0,0.0,1.0000001192092896,5,B00354MXJY
B008MAIJBM,B008Y7GGGI,shuffled,382.0,-1500.0,0.2920842170715332,0,B005B4MD0K
B008MAIJBM,B008Y7GGGI,uniform,180.0,-1702.0,0.185718834400177,0,B004U940JY
B0045EY35K,B00AES8W30,full,20.0,0.0,1.0,5,B004JKDNB0
B0045EY35K,B00AES8W30,shuffled,2289.0,2269.0,0.325712114572525,0,B004I7EJJO
B0045EY35K,B00AES8W30,uniform,5.0,-15.0,0.6908456683158875,2,B006WQVP3C
B00A0KOAUG,B00318DGJA,full,321.0,0.0,1.0,5,B00BW9IQBS
B00A0KOAUG,B00318DGJA,shuffled,1317.0,996.0,0.3604971766471863,0,B007L57Y6A
B00A0KOAUG,B00318DGJA,uniform,153.0,-168.0,0.6972849369049072,0,B0072DA77O
B0094IWPZM,B00866FLXQ,full,586.0,0.0,1.0000001192092896,5,B004OP2J56
B0094IWPZM,B00866FLXQ,shuffled,1450.0,864.0,0.47544407844543457,0,B002TUTMCG
B0094IWPZM,B00866FLXQ,uniform,6323.0,5737.0,0.22131942212581635,0,B0050TBC4Y
B002YE8R28,B00DE4GBUM,full,57.0,0.0,1.0000001192092896,5,B00CH50VBY
B002YE8R28,B00DE4GBUM,shuffled,4074.0,4017.0,0.31678882241249084,0,B003HLWPOI
B002YE8R28,B00DE4GBUM,uniform,2404.0,2347.0,0.16768451035022736,0,B0043521FA
B00AB9E3FI,B00BXMUFWC,full,4576.0,0.0,1.0000001192092896,5,B00AA0UOBK
B00AB9E3FI,B00BXMUFWC,shuffled,3860.0,-716.0,0.3050936460494995,0,B009UWZ8H4
B00AB9E3FI,B00BXMUFWC,uniform,4797.0,221.0,0.5324580669403076,0,B005P7DL7W
B007YHY634,B005IA9VO8,full,175.0,0.0,1.0,5,B00AEYXOX2
B007YHY634,B005IA9VO8,shuffled,5454.0,5279.0,0.3389986455440521,0,B00B2DSDG2
B007YHY634,B005IA9VO8,uniform,1064.0,889.0,0.5911123752593994,1,B0062N3JZW
B007TW76EU,B000LZO27G,full,66.0,0.0,1.0000001192092896,5,B0009X7URY
B007TW76EU,B000LZO27G,shuffled,987.0,921.0,0.23781520128250122,0,B00CRZ1D66
B007TW76EU,B000LZO27G,uniform,17.0,-49.0,0.6817054748535156,1,B005CZM4XE
B008BT8HRU,B0087KO9TS,full,22.0,0.0,1.0000001192092896,5,B005B4MD0K
B008BT8HRU,B0087KO9TS,shuffled,1829.0,1807.0,0.19970431923866272,0,B00CLJ18BS
B008BT8HRU,B0087KO9TS,uniform,3488.0,3466.0,0.4304454028606415,0,B009XE4MIA
B003YUBTBM,B0032HJXKG,full,176.0,0.0,1.0000001192092896,5,B004JQOLKG
B003YUBTBM,B0032HJXKG,shuffled,4539.0,4363.0,-0.025811702013015747,0,B00FXJ5QMA
B003YUBTBM,B0032HJXKG,uniform,2919.0,2743.0,0.5001512765884399,0,B005B65G5C
B004W75SW2,B004885WYY,full,36.0,0.0,1.0,5,B005FSOBZW
B004W75SW2,B004885WYY,shuffled,3512.0,3476.0,0.302554726600647,0,B00DSOHOBI
B004W75SW2,B004885WYY,uniform,5501.0,5465.0,0.1087096780538559,0,B003XZ4HPI
B00CJLPB9I,B00DD1J4S2,full,9.0,0.0,1.0,5,B00AYJNE3M
B00CJLPB9I,B00DD1J4S2,shuffled,1947.0,1938.0,0.0891248807311058,0,B00EW46JWS
B00CJLPB9I,B00DD1J4S2,uniform,1619.0,1610.0,0.45613154768943787,0,B005C91IGE
B00ER9PWY4,B004QMA13O,full,361.0,0.0,0.9999999403953552,5,B004I3YHUY
B00ER9PWY4,B004QMA13O,shuffled,3080.0,2719.0,0.34436270594596863,0,B000WK5FXK
B00ER9PWY4,B004QMA13O,uniform,2813.0,2452.0,0.31567060947418213,0,B006PKHQTM
B00BPETZV0,B001KQ3YDS,full,121.0,0.0,1.0,5,B000LVSFX2
B00BPETZV0,B001KQ3YDS,shuffled,125.0,4.0,0.4946795403957367,0,B00GMPRIBQ
B00BPETZV0,B001KQ3YDS,uniform,16.0,-105.0,0.36378157138824463,0,B0094JP1PW
B0038N83ZK,B009QR94S2,full,616.0,0.0,0.9999998807907104,5,B000WK5FXK
B0038N83ZK,B009QR94S2,shuffled,146.0,-470.0,0.7446609735488892,1,B00CLXRI90
B0038N83ZK,B009QR94S2,uniform,1674.0,1058.0,0.8221486210823059,1,B000WK5FXK
B00BARYBBG,B004L627X2,full,207.0,0.0,1.0000001192092896,5,B00B2JMDRQ
B00BARYBBG,B004L627X2,shuffled,2771.0,2564.0,0.19765087962150574,0,B005FH3B6S
B00BARYBBG,B004L627X2,uniform,4704.0,4497.0,0.21353504061698914,0,B00CEGUJZE
B005LLE270,B005KN171I,full,4885.0,0.0,1.0,5,B001C4AJ4K
B005LLE270,B005KN171I,shuffled,5268.0,383.0,0.2955937385559082,0,B004ORJLJQ
B005LLE270,B005KN171I,uniform,5000.0,115.0,0.3303925395011902,0,B00A6X1ZHS
B007JQKWGU,B00G96C2NC,full,1.0,0.0,1.0000001192092896,5,B00G96C2NC
B007JQKWGU,B00G96C2NC,shuffled,3630.0,3629.0,0.03652597963809967,0,B005LBXRWQ
B007JQKWGU,B00G96C2NC,uniform,3884.0,3883.0,0.23152096569538116,0,B00B1P3ANC
B00CXV9H26,B001CP1LLY,full,1.0,0.0,1.0000001192092896,5,B001CP1LLY
B00CXV9H26,B001CP1LLY,shuffled,662.0,661.0,0.3608054518699646,0,B004RDZ39E
B00CXV9H26,B001CP1LLY,uniform,469.0,468.0,0.358936071395874,0,B001S2HKS4
B002UQJENQ,B004KPD8FA,full,86.0,0.0,1.0000001192092896,5,B002TSURL8
B002UQJENQ,B004KPD8FA,shuffled,6152.0,6066.0,0.1054326519370079,0,B001CP1LLY
B002UQJENQ,B004KPD8FA,uniform,2707.0,2621.0,0.7105090022087097,1,B00AU868R6
B004SFV0ZC,B005GQEYVO,full,64.0,0.0,1.0,5,B006HT3WBC
B004SFV0ZC,B005GQEYVO,shuffled,4438.0,4374.0,0.16195303201675415,0,B00BCX3WRC
B004SFV0ZC,B005GQEYVO,uniform,1770.0,1706.0,0.29689890146255493,0,B003FGW8MO
B000NZW3JI,B004UR1R2Y,full,14.0,0.0,1.0,5,B007KFQVGK
B000NZW3JI,B004UR1R2Y,shuffled,865.0,851.0,0.3914937674999237,0,B007AQJ2RO
B000NZW3JI,B004UR1R2Y,uniform,4472.0,4458.0,0.434581995010376,0,B005C91IGE
B00AKYDNFA,B007CCUJQE,full,372.0,0.0,1.0000001192092896,5,B009EXKQEY
B00AKYDNFA,B007CCUJQE,shuffled,4531.0,4159.0,0.2805482745170593,0,B00DYA9R5M
B00AKYDNFA,B007CCUJQE,uniform,4438.0,4066.0,0.17671965062618256,0,B005FY2270
B0093HZCAE,B00COXVGXQ,full,514.0,0.0,1.000000238418579,5,B008AL3XB4
B0093HZCAE,B00COXVGXQ,shuffled,4658.0,4144.0,0.3245287239551544,0,B001682VCU
B0093HZCAE,B00COXVGXQ,uniform,2667.0,2153.0,0.6131014227867126,0,B008DO6OFK
B00018A8ZI,B004LTJ0VG,full,624.0,0.0,1.0,5,B002CJLUOW
B00018A8ZI,B004LTJ0VG,shuffled,5186.0,4562.0,0.2088695466518402,0,B00A6ZEW5S
B00018A8ZI,B004LTJ0VG,uniform,892.0,268.0,0.7103575468063354,1,B002CJLUOW
B000WS6I56,B00COKA2CA,full,156.0,0.0,1.0000001192092896,5,B00AJML1ZM
B000WS6I56,B00COKA2CA,shuffled,2678.0,2522.0,0.3244000971317291,0,B000YTJWTW
B000WS6I56,B00COKA2CA,uniform,4023.0,3867.0,0.6166110038757324,0,B000WK5FXK
B00BQ9SMYU,B00F5XVN9Y,full,5.0,0.0,1.0000001192092896,5,B0098GE6OI
B00BQ9SMYU,B00F5XVN9Y,shuffled,211.0,206.0,0.3375333249568939,0,B005B4MD0K
B00BQ9SMYU,B00F5XVN9Y,uniform,3.0,-2.0,0.6771039366722107,2,B0098GE6OI
B004VPW5Y4,B006QS2JEK,full,11.0,0.0,1.0000001192092896,5,B006Y5SM2I
B004VPW5Y4,B006QS2JEK,shuffled,280.0,269.0,0.31023716926574707,0,B0051D3GF2
B004VPW5Y4,B006QS2JEK,uniform,114.0,103.0,0.695729672908783,0,B005ZCA5PI
B001CFA16A,B00B1I1H5M,full,1413.0,0.0,1.0,5,B001F23NH4
B001CFA16A,B00B1I1H5M,shuffled,3065.0,1652.0,0.44313058257102966,0,B00BJ9HE2S
B001CFA16A,B00B1I1H5M,uniform,1885.0,472.0,0.6052679419517517,0,B002HNSH80
B002AH1PSC,B002SQQ7L0,full,4.0,0.0,1.0000001192092896,5,B007SYAVNC
B002AH1PSC,B002SQQ7L0,shuffled,358.0,354.0,0.5621416568756104,0,B00DG934QE
B002AH1PSC,B002SQQ7L0,uniform,1633.0,1629.0,0.5001811385154724,0,B005JQ2GP2
B00BWZI9M8,B00A77H928,full,67.0,0.0,1.0000001192092896,5,B00BGJ4OQA
B00BWZI9M8,B00A77H928,shuffled,3549.0,3482.0,0.26461261510849,1,B005T3AHQU
B00BWZI9M8,B00A77H928,uniform,1537.0,1470.0,0.528637707233429,0,B0085BE34A
B004B7PMVK,B001BZX2VM,full,10.0,0.0,1.0000001192092896,5,B00EFZ786K
B004B7PMVK,B001BZX2VM,shuffled,144.0,134.0,0.48287150263786316,0,B00112FYQG
B004B7PMVK,B001BZX2VM,uniform,38.0,28.0,0.8563674092292786,0,B00112FYQG
B000CAZVI4,B0058KMS5W,full,103.0,0.0,1.0,5,B005TF2WUM
B000CAZVI4,B0058KMS5W,shuffled,2350.0,2247.0,0.20578977465629578,0,B001T29B8A
B000CAZVI4,B0058KMS5W,uniform,683.0,580.0,0.5415114760398865,1,B0045QJ2LS
B003CTM0JA,B008QUAX0S,full,29.0,0.0,1.0000001192092896,5,B001C1I46S
B003CTM0JA,B008QUAX0S,shuffled,170.0,141.0,0.6494017839431763,2,B00BIQQFMC
B003CTM0JA,B008QUAX0S,uniform,4855.0,4826.0,0.3807656764984131,0,B007MI4PIG
B008BSWH22,B00A2NMCV0,full,52.0,0.0,1.0,5,B0054I421G
B008BSWH22,B00A2NMCV0,shuffled,299.0,247.0,0.2561706304550171,0,B005TF2WUM
B008BSWH22,B00A2NMCV0,uniform,7.0,-45.0,0.6111867427825928,0,B009Y6OC78
B005MKSBAE,B00ECGT5BI,full,784.0,0.0,1.0000001192092896,5,B0084UUHB0
B005MKSBAE,B00ECGT5BI,shuffled,5300.0,4516.0,0.0432916022837162,0,B006VTJ618
B005MKSBAE,B00ECGT5BI,uniform,3780.0,2996.0,0.09293074905872345,0,B00916YLW2
B005VF6TK4,B008VRQ42C,full,995.0,0.0,1.0000001192092896,5,B0096HRRMM
B005VF6TK4,B008VRQ42C,shuffled,3462.0,2467.0,0.07121001929044724,0,B0085FSWVQ
B005VF6TK4,B008VRQ42C,uniform,1294.0,299.0,0.20243805646896362,0,B003XZ4HPI
B009XPC5GA,B001MI1HMY,full,348.0,0.0,1.0000001192092896,5,B0098ZHIGW
B009XPC5GA,B001MI1HMY,shuffled,3190.0,2842.0,0.17322373390197754,0,B009B6ONF2
B009XPC5GA,B001MI1HMY,uniform,882.0,534.0,0.3478562831878662,0,B006VG21A4
B008BZANP8,B004XJ5L0I,full,79.0,0.0,1.0,5,B005KNQ4J8
B008BZANP8,B004XJ5L0I,shuffled,244.0,165.0,0.34646642208099365,0,B00BYIUQXS
B008BZANP8,B004XJ5L0I,uniform,1193.0,1114.0,0.7415857911109924,3,B004TEMXTY
B003UPUYIA,B00B4X5XLI,full,2.0,0.0,1.0000001192092896,5,B00DEKLOYO
B003UPUYIA,B00B4X5XLI,shuffled,840.0,838.0,0.21831181645393372,0,B009X97PHK
B003UPUYIA,B00B4X5XLI,uniform,48.0,46.0,0.795028805732727,0,B008FQQHSA
B003TWOPKW,B00AZWLNV8,full,12.0,0.0,1.0,5,B009L0QFEK
B003TWOPKW,B00AZWLNV8,shuffled,5353.0,5341.0,0.16726675629615784,0,B0006BAR8I
B003TWOPKW,B00AZWLNV8,uniform,1923.0,1911.0,0.549436092376709,0,B0098GE6OI
B004PEMI7U,B005XI83X0,full,129.0,0.0,1.0,5,B00B3PNS5K
B004PEMI7U,B005XI83X0,shuffled,3428.0,3299.0,0.34208059310913086,0,B00C87EJ3M
B004PEMI7U,B005XI83X0,uniform,4282.0,4153.0,0.13784106075763702,0,B000EOWT92
B000EGBBTE,B001JTDJZY,full,448.0,0.0,1.0,5,B0045AZ2O0
B000EGBBTE,B001JTDJZY,shuffled,290.0,-158.0,0.11485680937767029,0,B00AZIB77W
B000EGBBTE,B001JTDJZY,uniform,491.0,43.0,0.7778488397598267,0,B0096UD3FO
B000CS0UGY,B009KQ2S5U,full,97.0,0.0,1.0000001192092896,5,B004CK8Y5W
B000CS0UGY,B009KQ2S5U,shuffled,1453.0,1356.0,0.15615436434745789,0,B008CFZWEE
B000CS0UGY,B009KQ2S5U,uniform,825.0,728.0,0.535963237285614,0,B00DBFAZB0
B005HIQ9KA,B004O3ZBXU,full,2.0,0.0,1.0000001192092896,5,B005OCG61Q
B005HIQ9KA,B004O3ZBXU,shuffled,42.0,40.0,0.5665465593338013,1,B005KN1S9Y
B005HIQ9KA,B004O3ZBXU,uniform,850.0,848.0,0.39264339208602905,1,B003NZKZQS
B008KGWOHS,B004UG6Q0S,full,3.0,0.0,1.0000001192092896,5,B00C7T6J4I
B008KGWOHS,B004UG6Q0S,shuffled,242.0,239.0,0.16851338744163513,0,B00553SDEW
B008KGWOHS,B004UG6Q0S,uniform,75.0,72.0,0.45240187644958496,0,B00CJH9RRE
B000EOZGWE,B00BJ94VEC,full,22.0,0.0,1.0000001192092896,5,B00BT0JKAQ
B000EOZGWE,B00BJ94VEC,shuffled,1430.0,1408.0,0.28571024537086487,0,B008S0KPT0
B000EOZGWE,B00BJ94VEC,uniform,576.0,554.0,0.45160606503486633,0,B000EOWT92
B003M6FD4C,B002KDYT70,full,53.0,0.0,1.0000001192092896,5,B001W2M4PE
B003M6FD4C,B002KDYT70,shuffled,29.0,-24.0,0.7762810587882996,2,B0014C09VI
B003M6FD4C,B002KDYT70,uniform,665.0,612.0,0.5338652729988098,0,B001ELCD7M
B00G3ZMAJU,B00DT5P9N6,full,14.0,0.0,1.0,5,B0099MO51U
B00G3ZMAJU,B00DT5P9N6,shuffled,1553.0,1539.0,0.05251314118504524,0,B00706XMX4
B00G3ZMAJU,B00DT5P9N6,uniform,3334.0,3320.0,0.47461366653442383,0,B004FN2OYI
B00DS3DXJQ,B00AOJHO56,full,3.0,0.0,1.0000001192092896,5,B007908AME
B00DS3DXJQ,B00AOJHO56,shuffled,833.0,830.0,0.2547636926174164,0,B003TYLO3G
B00DS3DXJQ,B00AOJHO56,uniform,8.0,5.0,0.7442572712898254,4,B007908AME
B003IWBTOS,B008EF1L5G,full,10.0,0.0,1.0000001192092896,5,B00A9PLAEG
B003IWBTOS,B008EF1L5G,shuffled,6082.0,6072.0,-0.05617190897464752,0,B00E5OOLKM
B003IWBTOS,B008EF1L5G,uniform,3852.0,3842.0,0.3443284034729004,0,B009ZGPRMQ
B004TMGDME,B004D8QCN4,full,646.0,0.0,1.0000001192092896,5,B00BGDDY76
B004TMGDME,B004D8QCN4,shuffled,614.0,-32.0,0.043844446539878845,0,B005JQ2IFK
B004TMGDME,B004D8QCN4,uniform,6044.0,5398.0,0.4061746597290039,0,B0084UXV86
B0032HJXKG,B008473Q20,full,111.0,0.0,1.0,5,B00A2NMCV0
B0032HJXKG,B008473Q20,shuffled,490.0,379.0,0.5829194784164429,3,B002CMLPNA
B0032HJXKG,B008473Q20,uniform,2293.0,2182.0,0.7016957998275757,0,B004GIZYTE
B005GN4ATS,B0096HP0L2,full,1748.0,0.0,1.0,5,B00EM2ITEG
B005GN4ATS,B0096HP0L2,shuffled,673.0,-1075.0,0.6249723434448242,1,B000VZOJG0
B005GN4ATS,B0096HP0L2,uniform,1865.0,117.0,0.6542763710021973,3,B008K644U8
B009DLYLS4,B007IDFV9M,full,3.0,0.0,1.0000001192092896,5,B002PDJJ0M
B009DLYLS4,B007IDFV9M,shuffled,1781.0,1778.0,0.20666491985321045,0,B009L4ZBNM
B009DLYLS4,B007IDFV9M,uniform,101.0,98.0,0.7731190919876099,0,B00B7Q8HK6
B007X22KSI,B003OQV4HA,full,23.0,0.0,1.0,5,B001KAFI6U
B007X22KSI,B003OQV4HA,shuffled,155.0,132.0,0.2591589689254761,0,B004FN2OYI
B007X22KSI,B003OQV4HA,uniform,1529.0,1506.0,0.03145783394575119,0,B00CL4JIWO
B00B1FCGFU,B0071LPNY4,full,60.0,0.0,1.0000001192092896,5,B00BSJHY2E
B00B1FCGFU,B0071LPNY4,shuffled,1509.0,1449.0,0.23115228116512299,0,B000YDCP06
B00B1FCGFU,B0071LPNY4,uniform,313.0,253.0,0.6473615169525146,0,B0072D7E0C
B00B4X5XLI,B00CC02P5O,full,567.0,0.0,0.9999999403953552,5,B006XD31RC
B00B4X5XLI,B00CC02P5O,shuffled,1816.0,1249.0,0.11218149960041046,0,B009QR8LS6
B00B4X5XLI,B00CC02P5O,uniform,387.0,-180.0,0.5180118083953857,0,B005CF5ZV2
B003NUSB6O,B002U4LDZK,full,1308.0,0.0,1.0,5,B00974VG2G
B003NUSB6O,B002U4LDZK,shuffled,3917.0,2609.0,0.11258233338594437,0,B006CS7RIC
B003NUSB6O,B002U4LDZK,uniform,1145.0,-163.0,0.6858501434326172,1,B000KLV1CA
B00EASVUOI,B0086EZ6WY,full,1.0,0.0,1.0000001192092896,5,B0086EZ6WY
B00EASVUOI,B0086EZ6WY,shuffled,1561.0,1560.0,0.27710214257240295,0,B003OQV4HA
B00EASVUOI,B0086EZ6WY,uniform,11.0,10.0,0.6596227884292603,1,B000G3RESC
B006GJTLSG,B005MWDFGC,full,225.0,0.0,1.0,5,B004VZIML4
B006GJTLSG,B005MWDFGC,shuffled,4069.0,3844.0,0.1005573496222496,0,B004W0ZVA8
B006GJTLSG,B005MWDFGC,uniform,653.0,428.0,0.5519691109657288,0,B009SF0J1I
B005ZAROU4,B00CTP399S,full,14.0,0.0,1.0000001192092896,5,B007F85LVI
B005ZAROU4,B00CTP399S,shuffled,1712.0,1698.0,0.19889917969703674,0,B007EJQR1Q
B005ZAROU4,B00CTP399S,uniform,70.0,56.0,0.5728068351745605,1,B00470EJY2
B002HNSH80,B006G2Z1W8,full,3201.0,0.0,1.000000238418579,5,B005GW1I2Q
B002HNSH80,B006G2Z1W8,shuffled,5963.0,2762.0,0.4445973038673401,0,B00ABBX8FW
B002HNSH80,B006G2Z1W8,uniform,5315.0,2114.0,0.7036487460136414,1,B005GW1I2Q
B005JFAIQ2,B006HSCPUW,full,8.0,0.0,1.0,5,B00E9K6MUO
B005JFAIQ2,B006HSCPUW,shuffled,3329.0,3321.0,0.14506158232688904,0,B002UPYORS
B005JFAIQ2,B006HSCPUW,uniform,2378.0,2370.0,0.11791722476482391,0,B00817551I
B003QC9E24,B003QCESSE,full,272.0,0.0,1.0,5,B003IT740Y
B003QC9E24,B003QCESSE,shuffled,948.0,676.0,0.16484606266021729,0,B001W2M4PE
B003QC9E24,B003QCESSE,uniform,419.0,147.0,0.25597840547561646,0,B001TYLKNM
B0085O4Q7Q,B005XK8LOE,full,33.0,0.0,1.0000001192092896,5,B009RQPIQ4
B0085O4Q7Q,B005XK8LOE,shuffled,280.0,247.0,0.24024426937103271,0,B00CN9LEQK
B0085O4Q7Q,B005XK8LOE,uniform,782.0,749.0,0.4685992896556854,0,B000WLVLDW
B006IZI2H4,B0047WT8AK,full,562.0,0.0,1.0,5,B00BYINGXK
B006IZI2H4,B0047WT8AK,shuffled,2863.0,2301.0,0.49198466539382935,0,B0046JZMOK
B006IZI2H4,B0047WT8AK,uniform,60.0,-502.0,0.5728949904441833,0,B008YEKTO6
B0072Y3CWK,B00A2FC4ZW,full,1478.0,0.0,1.0000001192092896,5,B005CKEC1G
B0072Y3CWK,B00A2FC4ZW,shuffled,257.0,-1221.0,0.46704405546188354,0,B006YC3EYC
B0072Y3CWK,B00A2FC4ZW,uniform,234.0,-1244.0,0.5046411752700806,0,B002HNSH80
B002HNSH80,B005GW1I2Q,full,1.0,0.0,1.0000001192092896,5,B005GW1I2Q
B002HNSH80,B005GW1I2Q,shuffled,23.0,22.0,0.46577316522598267,0,B0047BMQRI
B002HNSH80,B005GW1I2Q,uniform,1.0,0.0,0.6905898451805115,1,B005GW1I2Q
B007CBS7OG,B0064EIM7E,full,527.0,0.0,1.0000001192092896,5,B003SK9GCC
B007CBS7OG,B0064EIM7E,shuffled,6317.0,5790.0,-0.09490318596363068,0,B003VRUFSQ
B007CBS7OG,B0064EIM7E,uniform,2843.0,2316.0,0.2836702764034271,0,B0026GXEZY
B009G0S8CM,B00A2HPEZ2,full,464.0,0.0,1.000000238418579,5,B0031U0W72
B009G0S8CM,B00A2HPEZ2,shuffled,3010.0,2546.0,0.36569100618362427,0,B00AY0K6N2
B009G0S8CM,B00A2HPEZ2,uniform,515.0,51.0,0.46933192014694214,0,B007I6HU02
B00CCDB4WG,B006HZH9MY,full,5035.0,0.0,1.0000001192092896,5,B001AN3MOC
B00CCDB4WG,B006HZH9MY,shuffled,1442.0,-3593.0,0.19475072622299194,0,B001S2PP5E
B00CCDB4WG,B006HZH9MY,uniform,3425.0,-1610.0,0.3633247911930084,0,B005HWTURA
B002Y7ABEC,B0079K1R2E,full,2325.0,0.0,1.0,5,B00DOL44JK
B002Y7ABEC,B0079K1R2E,shuffled,3133.0,808.0,0.2992843687534332,0,B001UHMZHI
B002Y7ABEC,B0079K1R2E,uniform,2092.0,-233.0,0.5078031420707703,0,B004EIBYHW
B006IJVUYW,B00BRB2H8O,full,159.0,0.0,1.0000001192092896,5,B006ONQTF2
B006IJVUYW,B00BRB2H8O,shuffled,1126.0,967.0,0.5032446384429932,0,B00BXL2922
B006IJVUYW,B00BRB2H8O,uniform,2294.0,2135.0,0.3959541916847229,0,B007JFEUUA
B00A4LJAG0,B001WSRW6Y,full,53.0,0.0,1.0,5,B004A97HSA
B00A4LJAG0,B001WSRW6Y,shuffled,2599.0,2546.0,0.4012698531150818,0,B0047BMQRI
B00A4LJAG0,B001WSRW6Y,uniform,576.0,523.0,0.44301098585128784,0,B00BJXK3FO
B0071BYF0M,B009SOQ788,full,5078.0,0.0,1.0000001192092896,5,B005KMKM38
B0071BYF0M,B009SOQ788,shuffled,4939.0,-139.0,0.5771190524101257,1,B00DLBISG8
B0071BYF0M,B009SOQ788,uniform,5941.0,863.0,0.711759090423584,1,B004UTATIU
B00B71EDRC,B00BRGFCJK,full,14.0,0.0,1.0,5,B005CKEC1G
B00B71EDRC,B00BRGFCJK,shuffled,487.0,473.0,0.3058129847049713,0,B002U4LDZK
B00B71EDRC,B00BRGFCJK,uniform,1294.0,1280.0,0.4680579900741577,0,B00CVBP9TI
B007XX6790,B00FZRK0YE,full,453.0,0.0,1.0000001192092896,5,B001T29B8A
B007XX6790,B00FZRK0YE,shuffled,1850.0,1397.0,0.41318097710609436,0,B00AAXIHXO
B007XX6790,B00FZRK0YE,uniform,4511.0,4058.0,0.7587024569511414,1,B0095X7ENO
B005VM84X2,B004YO7ZNS,full,37.0,0.0,1.0,5,B004MPQ8X2
B005VM84X2,B004YO7ZNS,shuffled,3815.0,3778.0,0.11089133471250534,0,B0084DEKW4
B005VM84X2,B004YO7ZNS,uniform,1389.0,1352.0,0.5674042701721191,0,B003U9V4OO
B009QR9DT2,B003AOCZS8,full,2242.0,0.0,1.0,5,B00926S118
B009QR9DT2,B003AOCZS8,shuffled,907.0,-1335.0,0.4130154848098755,0,B0058SD5IS
B009QR9DT2,B003AOCZS8,uniform,249.0,-1993.0,0.45759743452072144,0,B00AVMPTQM
B00DQDA9HC,B0044B0ZCE,full,16.0,0.0,1.0,5,B009VI0H7S
B00DQDA9HC,B0044B0ZCE,shuffled,954.0,938.0,0.3274739682674408,0,B00AMD5I7U
B00DQDA9HC,B0044B0ZCE,uniform,12.0,-4.0,0.5316861867904663,0,B005XIGOL8
B008RJTPT8,B007JR86O4,full,19.0,0.0,1.0,5,B006KZXJ66
B008RJTPT8,B007JR86O4,shuffled,2711.0,2692.0,-0.05719262734055519,0,B00E3Z2XFS
B008RJTPT8,B007JR86O4,uniform,1486.0,1467.0,0.32627972960472107,0,B008VRA3AG
B008H7I2L2,B008H7ND9I,full,11.0,0.0,1.0000001192092896,5,B005PGGSQ4
B008H7I2L2,B008H7ND9I,shuffled,440.0,429.0,0.16378149390220642,0,B00BFLIM6M
B008H7I2L2,B008H7ND9I,uniform,11.0,0.0,0.7743825912475586,4,B005TX2N6M
B004L627X2,B00BF9Z6HC,full,25.0,0.0,1.0,5,B0085HBELO
B004L627X2,B00BF9Z6HC,shuffled,4968.0,4943.0,0.12917175889015198,0,B0033AG7DS
